,ID,age,age_rounded,category,subCategory,meanDiff,income,degree
569,48,6,6.082191781,Information,Information_poems,2,less than $500,"Some college, no degree"
570,48,6,6.082191781,Information,Information_trivia,-2,less than $500,"Some college, no degree"
571,48,6,6.082191781,Novelty,Novelty_animals,3,less than $500,"Some college, no degree"
572,48,6,6.082191781,Novelty,Novelty_objects,0,less than $500,"Some college, no degree"
573,48,6,6.082191781,Novelty,Novelty_repetitions,3,less than $500,"Some college, no degree"
574,48,6,6.082191781,Uncertainty reduction,Uncertainty_cards,-5,less than $500,"Some college, no degree"
575,48,6,6.082191781,Uncertainty reduction,Uncertainty_die,-2,less than $500,"Some college, no degree"
576,48,6,6.082191781,Uncertainty reduction,Uncertainty_pixels,-2,less than $500,"Some college, no degree"
577,49,7,7.726027397,Agency,Agency_butterflies,3,Prefer not to say,Bachelor's degree
578,49,7,7.726027397,Agency,Agency_doors,2,Prefer not to say,Bachelor's degree
579,49,7,7.726027397,Agency,Agency_envelopes,3,Prefer not to say,Bachelor's degree
580,49,7,7.726027397,Information,Information_pics,1,Prefer not to say,Bachelor's degree
581,49,7,7.726027397,Information,Information_poems,6,Prefer not to say,Bachelor's degree
582,49,7,7.726027397,Information,Information_trivia,1,Prefer not to say,Bachelor's degree
583,49,7,7.726027397,Novelty,Novelty_animals,0,Prefer not to say,Bachelor's degree
584,49,7,7.726027397,Novelty,Novelty_objects,2,Prefer not to say,Bachelor's degree
585,49,7,7.726027397,Novelty,Novelty_repetitions,4,Prefer not to say,Bachelor's degree
586,49,7,7.726027397,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,Bachelor's degree
587,49,7,7.726027397,Uncertainty reduction,Uncertainty_die,3,Prefer not to say,Bachelor's degree
588,49,7,7.726027397,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Bachelor's degree
589,50,12,12.08219178,Agency,Agency_butterflies,0,Prefer not to say,Bachelor's degree
590,50,12,12.08219178,Agency,Agency_doors,2,Prefer not to say,Bachelor's degree
591,50,12,12.08219178,Agency,Agency_envelopes,0,Prefer not to say,Bachelor's degree
592,50,12,12.08219178,Information,Information_pics,0,Prefer not to say,Bachelor's degree
593,50,12,12.08219178,Information,Information_poems,0,Prefer not to say,Bachelor's degree
594,50,12,12.08219178,Information,Information_trivia,3,Prefer not to say,Bachelor's degree
595,50,12,12.08219178,Novelty,Novelty_animals,3,Prefer not to say,Bachelor's degree
596,50,12,12.08219178,Novelty,Novelty_objects,0,Prefer not to say,Bachelor's degree
597,50,12,12.08219178,Novelty,Novelty_repetitions,0,Prefer not to say,Bachelor's degree
598,50,12,12.08219178,Uncertainty reduction,Uncertainty_cards,3,Prefer not to say,Bachelor's degree
599,50,12,12.08219178,Uncertainty reduction,Uncertainty_die,3,Prefer not to say,Bachelor's degree
600,50,12,12.08219178,Uncertainty reduction,Uncertainty_pixels,1,Prefer not to say,Bachelor's degree
601,51,12,12.82191781,Agency,Agency_butterflies,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
602,51,12,12.82191781,Agency,Agency_doors,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
603,51,12,12.82191781,Agency,Agency_envelopes,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
604,51,12,12.82191781,Information,Information_pics,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
605,51,12,12.82191781,Information,Information_poems,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
606,51,12,12.82191781,Information,Information_trivia,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
607,51,12,12.82191781,Novelty,Novelty_animals,2,Prefer not to say,"Professional degree (e.g., MD, JD)"
608,51,12,12.82191781,Novelty,Novelty_objects,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
609,51,12,12.82191781,Novelty,Novelty_repetitions,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
610,51,12,12.82191781,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
611,51,12,12.82191781,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
612,51,12,12.82191781,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
613,52,7,7.97260274,Agency,Agency_butterflies,0,between $2000 and $3000,Master's degree
614,52,7,7.97260274,Agency,Agency_doors,0,between $2000 and $3000,Master's degree
615,52,7,7.97260274,Agency,Agency_envelopes,0,between $2000 and $3000,Master's degree
616,52,7,7.97260274,Information,Information_pics,0,between $2000 and $3000,Master's degree
617,52,7,7.97260274,Information,Information_poems,0,between $2000 and $3000,Master's degree
618,52,7,7.97260274,Information,Information_trivia,0,between $2000 and $3000,Master's degree
619,52,7,7.97260274,Novelty,Novelty_animals,0,between $2000 and $3000,Master's degree
620,52,7,7.97260274,Novelty,Novelty_objects,0,between $2000 and $3000,Master's degree
621,52,7,7.97260274,Novelty,Novelty_repetitions,0,between $2000 and $3000,Master's degree
622,52,7,7.97260274,Uncertainty reduction,Uncertainty_cards,0,between $2000 and $3000,Master's degree
623,52,7,7.97260274,Uncertainty reduction,Uncertainty_die,0,between $2000 and $3000,Master's degree
624,52,7,7.97260274,Uncertainty reduction,Uncertainty_pixels,0,between $2000 and $3000,Master's degree
625,53,12,12.98630137,Agency,Agency_butterflies,0,more than $5000,Master's degree
626,53,12,12.98630137,Agency,Agency_doors,1,more than $5000,Master's degree
627,53,12,12.98630137,Agency,Agency_envelopes,-1,more than $5000,Master's degree
628,53,12,12.98630137,Information,Information_pics,0,more than $5000,Master's degree
629,53,12,12.98630137,Information,Information_poems,2,more than $5000,Master's degree
630,53,12,12.98630137,Information,Information_trivia,3,more than $5000,Master's degree
631,53,12,12.98630137,Novelty,Novelty_animals,1,more than $5000,Master's degree
632,53,12,12.98630137,Novelty,Novelty_objects,0,more than $5000,Master's degree
633,53,12,12.98630137,Novelty,Novelty_repetitions,3,more than $5000,Master's degree
634,53,12,12.98630137,Uncertainty reduction,Uncertainty_cards,2,more than $5000,Master's degree
635,53,12,12.98630137,Uncertainty reduction,Uncertainty_die,3,more than $5000,Master's degree
636,53,12,12.98630137,Uncertainty reduction,Uncertainty_pixels,4,more than $5000,Master's degree
637,54,7,7.97260274,Agency,Agency_butterflies,0,between $3000 and $5000,"Some college, no degree"
638,54,7,7.97260274,Agency,Agency_doors,1,between $3000 and $5000,"Some college, no degree"
639,54,7,7.97260274,Agency,Agency_envelopes,0,between $3000 and $5000,"Some college, no degree"
640,54,7,7.97260274,Information,Information_pics,1,between $3000 and $5000,"Some college, no degree"
641,54,7,7.97260274,Information,Information_poems,3,between $3000 and $5000,"Some college, no degree"
642,54,7,7.97260274,Information,Information_trivia,-1,between $3000 and $5000,"Some college, no degree"
643,54,7,7.97260274,Novelty,Novelty_animals,1,between $3000 and $5000,"Some college, no degree"
644,54,7,7.97260274,Novelty,Novelty_objects,2,between $3000 and $5000,"Some college, no degree"
645,54,7,7.97260274,Novelty,Novelty_repetitions,2,between $3000 and $5000,"Some college, no degree"
646,54,7,7.97260274,Uncertainty reduction,Uncertainty_cards,1,between $3000 and $5000,"Some college, no degree"
647,54,7,7.97260274,Uncertainty reduction,Uncertainty_die,2,between $3000 and $5000,"Some college, no degree"
648,54,7,7.97260274,Uncertainty reduction,Uncertainty_pixels,0,between $3000 and $5000,"Some college, no degree"
649,55,10,10.2739726,Agency,Agency_butterflies,0,between $3000 and $5000,Bachelor's degree
650,55,10,10.2739726,Agency,Agency_doors,0,between $3000 and $5000,Bachelor's degree
651,55,10,10.2739726,Agency,Agency_envelopes,0,between $3000 and $5000,Bachelor's degree
652,55,10,10.2739726,Information,Information_pics,0,between $3000 and $5000,Bachelor's degree
653,55,10,10.2739726,Information,Information_poems,0,between $3000 and $5000,Bachelor's degree
654,55,10,10.2739726,Information,Information_trivia,0,between $3000 and $5000,Bachelor's degree
655,55,10,10.2739726,Novelty,Novelty_animals,6,between $3000 and $5000,Bachelor's degree
656,55,10,10.2739726,Novelty,Novelty_objects,6,between $3000 and $5000,Bachelor's degree
657,55,10,10.2739726,Novelty,Novelty_repetitions,0,between $3000 and $5000,Bachelor's degree
658,55,10,10.2739726,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,Bachelor's degree
659,55,10,10.2739726,Uncertainty reduction,Uncertainty_die,0,between $3000 and $5000,Bachelor's degree
660,55,10,10.2739726,Uncertainty reduction,Uncertainty_pixels,3,between $3000 and $5000,Bachelor's degree
661,56,6,6.575342466,Agency,Agency_butterflies,5,between $3000 and $5000,Master's degree
662,56,6,6.575342466,Agency,Agency_doors,3,between $3000 and $5000,Master's degree
663,56,6,6.575342466,Agency,Agency_envelopes,2,between $3000 and $5000,Master's degree
664,56,6,6.575342466,Information,Information_pics,-3,between $3000 and $5000,Master's degree
665,56,6,6.575342466,Information,Information_poems,1,between $3000 and $5000,Master's degree
666,56,6,6.575342466,Information,Information_trivia,0,between $3000 and $5000,Master's degree
667,56,6,6.575342466,Novelty,Novelty_animals,-6,between $3000 and $5000,Master's degree
668,56,6,6.575342466,Novelty,Novelty_objects,0,between $3000 and $5000,Master's degree
669,56,6,6.575342466,Novelty,Novelty_repetitions,-1,between $3000 and $5000,Master's degree
670,56,6,6.575342466,Uncertainty reduction,Uncertainty_cards,2,between $3000 and $5000,Master's degree
671,56,6,6.575342466,Uncertainty reduction,Uncertainty_die,0,between $3000 and $5000,Master's degree
672,56,6,6.575342466,Uncertainty reduction,Uncertainty_pixels,2,between $3000 and $5000,Master's degree
673,57,12,12.08219178,Agency,Agency_butterflies,4,between $2000 and $3000,Master's degree
674,57,12,12.08219178,Agency,Agency_doors,1,between $2000 and $3000,Master's degree
675,57,12,12.08219178,Agency,Agency_envelopes,5,between $2000 and $3000,Master's degree
676,57,12,12.08219178,Information,Information_pics,1,between $2000 and $3000,Master's degree
677,57,12,12.08219178,Information,Information_poems,0,between $2000 and $3000,Master's degree
678,57,12,12.08219178,Information,Information_trivia,6,between $2000 and $3000,Master's degree
679,57,12,12.08219178,Novelty,Novelty_animals,1,between $2000 and $3000,Master's degree
680,57,12,12.08219178,Novelty,Novelty_objects,6,between $2000 and $3000,Master's degree
681,57,12,12.08219178,Novelty,Novelty_repetitions,2,between $2000 and $3000,Master's degree
682,57,12,12.08219178,Uncertainty reduction,Uncertainty_cards,4,between $2000 and $3000,Master's degree
683,57,12,12.08219178,Uncertainty reduction,Uncertainty_die,0,between $2000 and $3000,Master's degree
684,57,12,12.08219178,Uncertainty reduction,Uncertainty_pixels,3,between $2000 and $3000,Master's degree
685,58,11,11.75342466,Agency,Agency_butterflies,0,NA,NA
686,58,11,11.75342466,Agency,Agency_doors,0,NA,NA
687,58,11,11.75342466,Agency,Agency_envelopes,0,NA,NA
688,58,11,11.75342466,Information,Information_pics,6,NA,NA
689,58,11,11.75342466,Information,Information_poems,0,NA,NA
690,58,11,11.75342466,Information,Information_trivia,0,NA,NA
691,58,11,11.75342466,Novelty,Novelty_animals,0,NA,NA
692,58,11,11.75342466,Novelty,Novelty_objects,0,NA,NA
693,58,11,11.75342466,Novelty,Novelty_repetitions,-5,NA,NA
694,58,11,11.75342466,Uncertainty reduction,Uncertainty_cards,0,NA,NA
695,58,11,11.75342466,Uncertainty reduction,Uncertainty_die,1,NA,NA
696,58,11,11.75342466,Uncertainty reduction,Uncertainty_pixels,0,NA,NA
697,59,8,7.315068493,Agency,Agency_butterflies,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
698,59,8,7.315068493,Agency,Agency_doors,1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
699,59,8,7.315068493,Agency,Agency_envelopes,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
700,59,8,7.315068493,Information,Information_pics,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
701,59,8,7.315068493,Information,Information_poems,-2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
702,59,8,7.315068493,Information,Information_trivia,-3,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
703,59,8,7.315068493,Novelty,Novelty_animals,-6,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
704,59,8,7.315068493,Novelty,Novelty_objects,1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
705,59,8,7.315068493,Novelty,Novelty_repetitions,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
706,59,8,7.315068493,Uncertainty reduction,Uncertainty_cards,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
707,59,8,7.315068493,Uncertainty reduction,Uncertainty_die,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
708,59,8,7.315068493,Uncertainty reduction,Uncertainty_pixels,6,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
709,60,10,10.76712329,Agency,Agency_butterflies,1,more than $5000,"Professional degree (e.g., MD, JD)"
710,60,10,10.76712329,Agency,Agency_doors,1,more than $5000,"Professional degree (e.g., MD, JD)"
711,60,10,10.76712329,Agency,Agency_envelopes,3,more than $5000,"Professional degree (e.g., MD, JD)"
712,60,10,10.76712329,Information,Information_pics,2,more than $5000,"Professional degree (e.g., MD, JD)"
713,60,10,10.76712329,Information,Information_poems,1,more than $5000,"Professional degree (e.g., MD, JD)"
714,60,10,10.76712329,Information,Information_trivia,6,more than $5000,"Professional degree (e.g., MD, JD)"
715,60,10,10.76712329,Novelty,Novelty_animals,3,more than $5000,"Professional degree (e.g., MD, JD)"
716,60,10,10.76712329,Novelty,Novelty_objects,2,more than $5000,"Professional degree (e.g., MD, JD)"
717,60,10,10.76712329,Novelty,Novelty_repetitions,4,more than $5000,"Professional degree (e.g., MD, JD)"
718,60,10,10.76712329,Uncertainty reduction,Uncertainty_cards,4,more than $5000,"Professional degree (e.g., MD, JD)"
719,60,10,10.76712329,Uncertainty reduction,Uncertainty_die,5,more than $5000,"Professional degree (e.g., MD, JD)"
720,60,10,10.76712329,Uncertainty reduction,Uncertainty_pixels,4,more than $5000,"Professional degree (e.g., MD, JD)"
721,61,11,11.09589041,Agency,Agency_butterflies,1,more than $5000,Bachelor's degree
722,61,11,11.09589041,Agency,Agency_doors,1,more than $5000,Bachelor's degree
723,61,11,11.09589041,Agency,Agency_envelopes,1,more than $5000,Bachelor's degree
724,61,11,11.09589041,Information,Information_pics,3,more than $5000,Bachelor's degree
725,61,11,11.09589041,Information,Information_poems,-2,more than $5000,Bachelor's degree
726,61,11,11.09589041,Information,Information_trivia,2,more than $5000,Bachelor's degree
727,61,11,11.09589041,Novelty,Novelty_animals,3,more than $5000,Bachelor's degree
728,61,11,11.09589041,Novelty,Novelty_objects,-1,more than $5000,Bachelor's degree
729,61,11,11.09589041,Novelty,Novelty_repetitions,1,more than $5000,Bachelor's degree
730,61,11,11.09589041,Uncertainty reduction,Uncertainty_cards,0,more than $5000,Bachelor's degree
731,61,11,11.09589041,Uncertainty reduction,Uncertainty_die,1,more than $5000,Bachelor's degree
732,61,11,11.09589041,Uncertainty reduction,Uncertainty_pixels,1,more than $5000,Bachelor's degree
733,62,5,5.260273973,Agency,Agency_butterflies,0,between $2000 and $3000,Master's degree
734,62,5,5.260273973,Agency,Agency_doors,0,between $2000 and $3000,Master's degree
735,62,5,5.260273973,Agency,Agency_envelopes,0,between $2000 and $3000,Master's degree
736,62,5,5.260273973,Information,Information_pics,0,between $2000 and $3000,Master's degree
737,62,5,5.260273973,Information,Information_poems,0,between $2000 and $3000,Master's degree
738,62,5,5.260273973,Information,Information_trivia,-3,between $2000 and $3000,Master's degree
739,62,5,5.260273973,Novelty,Novelty_animals,0,between $2000 and $3000,Master's degree
740,62,5,5.260273973,Novelty,Novelty_objects,5,between $2000 and $3000,Master's degree
741,62,5,5.260273973,Novelty,Novelty_repetitions,1,between $2000 and $3000,Master's degree
742,62,5,5.260273973,Uncertainty reduction,Uncertainty_cards,6,between $2000 and $3000,Master's degree
743,62,5,5.260273973,Uncertainty reduction,Uncertainty_die,6,between $2000 and $3000,Master's degree
744,62,5,5.260273973,Uncertainty reduction,Uncertainty_pixels,0,between $2000 and $3000,Master's degree
745,63,12,12.57534247,Agency,Agency_butterflies,2,less than $500,Bachelor's degree
746,63,12,12.57534247,Agency,Agency_doors,2,less than $500,Bachelor's degree
747,63,12,12.57534247,Agency,Agency_envelopes,2,less than $500,Bachelor's degree
748,63,12,12.57534247,Information,Information_pics,-2,less than $500,Bachelor's degree
749,63,12,12.57534247,Information,Information_poems,3,less than $500,Bachelor's degree
750,63,12,12.57534247,Information,Information_trivia,1,less than $500,Bachelor's degree
751,63,12,12.57534247,Novelty,Novelty_animals,-4,less than $500,Bachelor's degree
752,63,12,12.57534247,Novelty,Novelty_objects,0,less than $500,Bachelor's degree
753,63,12,12.57534247,Novelty,Novelty_repetitions,4,less than $500,Bachelor's degree
754,63,12,12.57534247,Uncertainty reduction,Uncertainty_cards,4,less than $500,Bachelor's degree
755,63,12,12.57534247,Uncertainty reduction,Uncertainty_die,4,less than $500,Bachelor's degree
756,63,12,12.57534247,Uncertainty reduction,Uncertainty_pixels,6,less than $500,Bachelor's degree
757,64,7,7.315068493,Agency,Agency_butterflies,4,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
758,64,7,7.315068493,Agency,Agency_doors,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
759,64,7,7.315068493,Agency,Agency_envelopes,3,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
760,64,7,7.315068493,Information,Information_pics,-3,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
761,64,7,7.315068493,Information,Information_poems,1,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
762,64,7,7.315068493,Information,Information_trivia,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
763,64,7,7.315068493,Novelty,Novelty_animals,2,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
764,64,7,7.315068493,Novelty,Novelty_objects,1,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
765,64,7,7.315068493,Novelty,Novelty_repetitions,5,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
766,64,7,7.315068493,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
767,64,7,7.315068493,Uncertainty reduction,Uncertainty_die,3,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
768,64,7,7.315068493,Uncertainty reduction,Uncertainty_pixels,1,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
769,65,10,10.02739726,Agency,Agency_butterflies,1,more than $5000,Master's degree
770,65,10,10.02739726,Agency,Agency_doors,2,more than $5000,Master's degree
771,65,10,10.02739726,Agency,Agency_envelopes,2,more than $5000,Master's degree
772,65,10,10.02739726,Information,Information_pics,1,more than $5000,Master's degree
773,65,10,10.02739726,Information,Information_poems,1,more than $5000,Master's degree
774,65,10,10.02739726,Information,Information_trivia,2,more than $5000,Master's degree
775,65,10,10.02739726,Novelty,Novelty_animals,1,more than $5000,Master's degree
776,65,10,10.02739726,Novelty,Novelty_objects,1,more than $5000,Master's degree
777,65,10,10.02739726,Novelty,Novelty_repetitions,2,more than $5000,Master's degree
778,65,10,10.02739726,Uncertainty reduction,Uncertainty_cards,2,more than $5000,Master's degree
779,65,10,10.02739726,Uncertainty reduction,Uncertainty_die,2,more than $5000,Master's degree
780,65,10,10.02739726,Uncertainty reduction,Uncertainty_pixels,-1,more than $5000,Master's degree
781,66,5,5.178082192,Agency,Agency_butterflies,0,more than $5000,"Professional degree (e.g., MD, JD)"
782,66,5,5.178082192,Agency,Agency_doors,0,more than $5000,"Professional degree (e.g., MD, JD)"
783,66,5,5.178082192,Agency,Agency_envelopes,0,more than $5000,"Professional degree (e.g., MD, JD)"
784,66,5,5.178082192,Information,Information_pics,0,more than $5000,"Professional degree (e.g., MD, JD)"
785,66,5,5.178082192,Information,Information_poems,0,more than $5000,"Professional degree (e.g., MD, JD)"
786,66,5,5.178082192,Information,Information_trivia,0,more than $5000,"Professional degree (e.g., MD, JD)"
787,66,5,5.178082192,Novelty,Novelty_animals,0,more than $5000,"Professional degree (e.g., MD, JD)"
788,66,5,5.178082192,Novelty,Novelty_objects,0,more than $5000,"Professional degree (e.g., MD, JD)"
789,66,5,5.178082192,Novelty,Novelty_repetitions,-6,more than $5000,"Professional degree (e.g., MD, JD)"
790,66,5,5.178082192,Uncertainty reduction,Uncertainty_cards,6,more than $5000,"Professional degree (e.g., MD, JD)"
791,66,5,5.178082192,Uncertainty reduction,Uncertainty_die,6,more than $5000,"Professional degree (e.g., MD, JD)"
792,66,5,5.178082192,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,"Professional degree (e.g., MD, JD)"
793,67,7,7.479452055,Agency,Agency_butterflies,0,between $3000 and $5000,"Some college, no degree"
794,67,7,7.479452055,Agency,Agency_doors,0,between $3000 and $5000,"Some college, no degree"
795,67,7,7.479452055,Agency,Agency_envelopes,0,between $3000 and $5000,"Some college, no degree"
796,67,7,7.479452055,Information,Information_pics,1,between $3000 and $5000,"Some college, no degree"
797,67,7,7.479452055,Information,Information_poems,-2,between $3000 and $5000,"Some college, no degree"
798,67,7,7.479452055,Information,Information_trivia,0,between $3000 and $5000,"Some college, no degree"
799,67,7,7.479452055,Novelty,Novelty_animals,3,between $3000 and $5000,"Some college, no degree"
800,67,7,7.479452055,Novelty,Novelty_objects,3,between $3000 and $5000,"Some college, no degree"
801,67,7,7.479452055,Novelty,Novelty_repetitions,0,between $3000 and $5000,"Some college, no degree"
802,67,7,7.479452055,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,"Some college, no degree"
803,67,7,7.479452055,Uncertainty reduction,Uncertainty_die,-2,between $3000 and $5000,"Some college, no degree"
804,67,7,7.479452055,Uncertainty reduction,Uncertainty_pixels,0,between $3000 and $5000,"Some college, no degree"
805,68,5,5.589041096,Agency,Agency_butterflies,5,more than $5000,Master's degree
806,68,5,5.589041096,Agency,Agency_doors,-3,more than $5000,Master's degree
807,68,5,5.589041096,Agency,Agency_envelopes,3,more than $5000,Master's degree
808,68,5,5.589041096,Information,Information_pics,3,more than $5000,Master's degree
809,68,5,5.589041096,Information,Information_poems,-1,more than $5000,Master's degree
810,68,5,5.589041096,Information,Information_trivia,-1,more than $5000,Master's degree
811,68,5,5.589041096,Novelty,Novelty_animals,-3,more than $5000,Master's degree
812,68,5,5.589041096,Novelty,Novelty_objects,1,more than $5000,Master's degree
813,68,5,5.589041096,Novelty,Novelty_repetitions,-2,more than $5000,Master's degree
814,68,5,5.589041096,Uncertainty reduction,Uncertainty_cards,0,more than $5000,Master's degree
815,68,5,5.589041096,Uncertainty reduction,Uncertainty_die,-6,more than $5000,Master's degree
816,68,5,5.589041096,Uncertainty reduction,Uncertainty_pixels,-1,more than $5000,Master's degree
817,69,6,6.575342466,Agency,Agency_butterflies,1,between $3000 and $5000,"Some college, no degree"
818,69,6,6.575342466,Agency,Agency_doors,-1,between $3000 and $5000,"Some college, no degree"
819,69,6,6.575342466,Agency,Agency_envelopes,1,between $3000 and $5000,"Some college, no degree"
820,69,6,6.575342466,Information,Information_pics,4,between $3000 and $5000,"Some college, no degree"
821,69,6,6.575342466,Information,Information_poems,1,between $3000 and $5000,"Some college, no degree"
822,69,6,6.575342466,Information,Information_trivia,1,between $3000 and $5000,"Some college, no degree"
823,69,6,6.575342466,Novelty,Novelty_animals,-2,between $3000 and $5000,"Some college, no degree"
824,69,6,6.575342466,Novelty,Novelty_objects,-3,between $3000 and $5000,"Some college, no degree"
825,69,6,6.575342466,Novelty,Novelty_repetitions,-3,between $3000 and $5000,"Some college, no degree"
826,69,6,6.575342466,Uncertainty reduction,Uncertainty_cards,-1,between $3000 and $5000,"Some college, no degree"
827,69,6,6.575342466,Uncertainty reduction,Uncertainty_die,4,between $3000 and $5000,"Some college, no degree"
828,69,6,6.575342466,Uncertainty reduction,Uncertainty_pixels,-1,between $3000 and $5000,"Some college, no degree"
829,70,11,11.17808219,Agency,Agency_butterflies,0,between $2000 and $3000,Master's degree
830,70,11,11.17808219,Agency,Agency_doors,0,between $2000 and $3000,Master's degree
831,70,11,11.17808219,Agency,Agency_envelopes,0,between $2000 and $3000,Master's degree
832,70,11,11.17808219,Information,Information_pics,0,between $2000 and $3000,Master's degree
833,70,11,11.17808219,Information,Information_poems,2,between $2000 and $3000,Master's degree
834,70,11,11.17808219,Information,Information_trivia,0,between $2000 and $3000,Master's degree
835,70,11,11.17808219,Novelty,Novelty_animals,0,between $2000 and $3000,Master's degree
836,70,11,11.17808219,Novelty,Novelty_objects,0,between $2000 and $3000,Master's degree
837,70,11,11.17808219,Novelty,Novelty_repetitions,0,between $2000 and $3000,Master's degree
838,70,11,11.17808219,Uncertainty reduction,Uncertainty_cards,0,between $2000 and $3000,Master's degree
839,70,11,11.17808219,Uncertainty reduction,Uncertainty_die,0,between $2000 and $3000,Master's degree
840,70,11,11.17808219,Uncertainty reduction,Uncertainty_pixels,0,between $2000 and $3000,Master's degree
841,71,6,6.246575342,Agency,Agency_butterflies,1,Prefer not to say,Bachelor's degree
842,71,6,6.246575342,Agency,Agency_doors,1,Prefer not to say,Bachelor's degree
843,71,6,6.246575342,Agency,Agency_envelopes,-1,Prefer not to say,Bachelor's degree
844,71,6,6.246575342,Information,Information_pics,1,Prefer not to say,Bachelor's degree
845,71,6,6.246575342,Information,Information_poems,4,Prefer not to say,Bachelor's degree
846,71,6,6.246575342,Information,Information_trivia,-1,Prefer not to say,Bachelor's degree
847,71,6,6.246575342,Novelty,Novelty_animals,1,Prefer not to say,Bachelor's degree
848,71,6,6.246575342,Novelty,Novelty_objects,0,Prefer not to say,Bachelor's degree
849,71,6,6.246575342,Novelty,Novelty_repetitions,5,Prefer not to say,Bachelor's degree
850,71,6,6.246575342,Uncertainty reduction,Uncertainty_cards,1,Prefer not to say,Bachelor's degree
851,71,6,6.246575342,Uncertainty reduction,Uncertainty_die,3,Prefer not to say,Bachelor's degree
852,71,6,6.246575342,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Bachelor's degree
853,72,5,5.095890411,Agency,Agency_butterflies,0,Prefer not to say,Master's degree
854,72,5,5.095890411,Agency,Agency_doors,0,Prefer not to say,Master's degree
855,72,5,5.095890411,Agency,Agency_envelopes,0,Prefer not to say,Master's degree
856,72,5,5.095890411,Information,Information_pics,1,Prefer not to say,Master's degree
857,72,5,5.095890411,Information,Information_poems,0,Prefer not to say,Master's degree
858,72,5,5.095890411,Information,Information_trivia,0,Prefer not to say,Master's degree
859,72,5,5.095890411,Novelty,Novelty_animals,0,Prefer not to say,Master's degree
860,72,5,5.095890411,Novelty,Novelty_objects,0,Prefer not to say,Master's degree
861,72,5,5.095890411,Novelty,Novelty_repetitions,0,Prefer not to say,Master's degree
862,72,5,5.095890411,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,Master's degree
863,72,5,5.095890411,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Master's degree
864,72,5,5.095890411,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Master's degree
865,73,4,4.273972603,Agency,Agency_butterflies,0,between $3000 and $5000,"Some college, no degree"
866,73,4,4.273972603,Agency,Agency_doors,0,between $3000 and $5000,"Some college, no degree"
867,73,4,4.273972603,Agency,Agency_envelopes,0,between $3000 and $5000,"Some college, no degree"
868,73,4,4.273972603,Information,Information_pics,0,between $3000 and $5000,"Some college, no degree"
869,73,4,4.273972603,Information,Information_poems,0,between $3000 and $5000,"Some college, no degree"
870,73,4,4.273972603,Information,Information_trivia,0,between $3000 and $5000,"Some college, no degree"
871,73,4,4.273972603,Novelty,Novelty_animals,0,between $3000 and $5000,"Some college, no degree"
872,73,4,4.273972603,Novelty,Novelty_objects,0,between $3000 and $5000,"Some college, no degree"
